scan	depth	temp	conductivity	density	salinity	time	turbidity	cdom	chlor_a	ox_sat	lat	long	flag
76129	3.048	19.8985	4.777323	1024.7749	34.9647	736620750	2.609	0	0.57145	7.4107	34.1714	-77.77532	0
76130	3.043	19.8843	4.774754	1024.7715	34.9553	736620750	2.598	0	0.58061	7.41303	34.1714	-77.77532	0
76131	3.047	19.8702	4.773325	1024.7753	34.9554	736620750	2.55	0	0.59052	7.41495	34.1714	-77.77532	0
76132	3.042	19.8753	4.773975	1024.7747	34.9564	736620750	2.577	0	0.56229	7.41421	34.1714	-77.77532	0
76133	3.036	19.8767	4.774352	1024.7758	34.9584	736620751	2.59	0	0.53635	7.41393	34.17136	-77.77536	0
76134	3.034	19.8778	4.774424	1024.7753	34.9581	736620751	2.523	0	0.55161	7.4138	34.1714	-77.77536	0
76135	3.037	19.885	4.774887	1024.7717	34.9558	736620751	2.577	0	0.55772	7.41291	34.1714	-77.77536	0
76136	3.041	19.8945	4.776179	1024.7713	34.9586	736620751	2.523	0	0.56458	7.41151	34.1714	-77.77536	0
76137	3.03	19.9	4.776516	1024.7684	34.9568	736620751	2.522	0	0.56458	7.41084	34.1714	-77.77536	0
76138	3.03	19.9014	4.776637	1024.7679	34.9566	736620751	2.52	0	0.56992	7.41066	34.1714	-77.77536	0
76139	3.031	19.9	4.776774	1024.77	34.9588	736620751	2.539	0	0.57221	7.41074	34.1714	-77.77536	0
76140	3.027	19.9106	4.776956	1024.7616	34.9515	736620751	2.531	0	0.55695	7.40963	34.1714	-77.77536	0
76141	3.022	19.9223	4.778682	1024.7619	34.9559	736620752	2.583	0	0.57145	7.40784	34.17134	-77.7754	0
76142	3.021	19.9207	4.779059	1024.7657	34.9604	736620752	2.518	0	0.57374	7.40787	34.17134	-77.7754	0
76143	3.024	19.9167	4.777868	1024.7618	34.9539	736620752	2.485	0	0.54856	7.40869	34.17138	-77.77538	0
76144	3.021	19.9129	4.778038	1024.7663	34.9585	736620752	2.554	0	0.55314	7.40901	34.17138	-77.77538	0
76145	3.014	19.9133	4.777329	1024.7615	34.9523	736620752	2.619	0	0.56229	7.40922	34.17138	-77.77538	0
76146	3.005	19.9203	4.778622	1024.7633	34.9572	736620752	2.552	0	0.56382	7.40806	34.17138	-77.77538	0
76147	2.993	19.9233	4.778432	1024.7593	34.9531	736620752	2.541	0	0.55619	7.40783	34.17138	-77.77538	0
76148	2.995	19.9119	4.778121	1024.7676	34.96	736620752	2.514	0	0.5539	7.40908	34.17138	-77.77538	0
76149	2.992	19.8983	4.776952	1024.7725	34.9617	736620752	2.554	0	0.57145	7.41085	34.17138	-77.77538	0
76150	2.981	19.8874	4.775158	1024.771	34.9561	736620753	2.55	0	0.56458	7.41258	34.17132	-77.77542	0
76151	2.982	19.8971	4.775984	1024.7675	34.9548	736620753	2.535	0	0.54704	7.41132	34.17136	-77.7754	0
76152	2.974	19.907	4.777693	1024.7692	34.9606	736620753	2.525	0	0.5417	7.40971	34.17136	-77.7754	0
76153	2.957	19.891	4.775847	1024.772	34.9588	736620753	2.522	0	0.55772	7.41197	34.17136	-77.7754	0
76154	2.96	19.9028	4.775961	1024.7621	34.9499	736620753	2.522	0	0.5539	7.41076	34.17136	-77.7754	0
76155	2.965	19.9093	4.77813	1024.7699	34.9623	736620753	2.56	0	0.55085	7.40933	34.17136	-77.7754	0
76156	2.959	19.8973	4.77629	1024.7691	34.9571	736620754	2.51	0	0.5745	7.41118	34.1713	-77.77544	0
76157	2.959	19.892	4.77541	1024.7684	34.9544	736620754	2.491	0	0.5684	7.41204	34.1713	-77.77544	0
76158	2.942	19.8962	4.776138	1024.7691	34.9569	736620754	2.508	0	0.58366	7.41135	34.17134	-77.77542	0
76159	2.934	19.9153	4.777636	1024.7613	34.9533	736620754	2.548	0	0.55924	7.40892	34.17134	-77.77542	0
76160	2.937	19.917	4.778897	1024.7676	34.9622	736620754	2.514	0	0.5539	7.40829	34.17134	-77.77542	0
76161	2.93	19.9188	4.777737	1024.7588	34.9512	736620754	2.48	0	0.56001	7.40853	34.17134	-77.77542	0
76162	2.925	19.9365	4.780116	1024.7577	34.9559	736620754	2.552	0	0.5478	7.40591	34.17134	-77.77542	0
76163	2.918	19.9449	4.780887	1024.755	34.9553	736620754	2.541	0	0.54017	7.4048	34.17134	-77.77542	0
76164	2.908	19.9528	4.781574	1024.7521	34.9543	736620754	2.499	0	0.5272	7.40377	34.17134	-77.77542	0
76165	2.899	19.9567	4.782199	1024.7525	34.9563	736620755	2.48	0	0.54017	7.40316	34.17128	-77.77546	0
76166	2.893	19.9543	4.7818	1024.7522	34.955	736620755	2.466	0	0.56764	7.40355	34.17132	-77.77544	0
76167	2.883	19.957	4.78185	1024.75	34.9531	736620755	2.508	0	0.55619	7.40325	34.17132	-77.77544	0
76168	2.882	19.9565	4.782579	1024.755	34.9595	736620755	2.514	0	0.56229	7.40304	34.17132	-77.77544	0
76169	2.874	19.9446	4.781056	1024.7561	34.9569	736620755	2.523	0	0.55467	7.40477	34.17132	-77.77544	0
76170	2.87	19.9407	4.780194	1024.7542	34.9531	736620755	2.558	0	0.56992	7.40547	34.17132	-77.77544	0
76171	2.867	19.9399	4.780419	1024.7563	34.9556	736620755	2.508	0	0.57908	7.40547	34.17132	-77.77544	0
76172	2.859	19.9388	4.780453	1024.7575	34.9568	736620755	2.56	0	0.56306	7.40556	34.17132	-77.77544	0
76173	2.845	19.9237	4.779492	1024.765	34.9615	736620756	2.518	0	0.55161	7.40741	34.17128	-77.77548	0
76174	2.844	19.9184	4.777636	1024.7581	34.9507	736620756	2.481	0	0.55314	7.4086	34.17128	-77.77548	0
76175	2.851	19.9189	4.778854	1024.7654	34.9603	736620756	2.495	0	0.55161	7.40812	34.1713	-77.77546	0
76176	2.851	19.9334	4.77908	1024.7537	34.95	736620756	2.573	0	0.5478	7.40659	34.1713	-77.77546	0
76177	2.848	19.9593	4.782406	1024.7513	34.9558	736620756	2.543	0	0.5684	7.40283	34.1713	-77.77546	0
76178	2.842	19.9718	4.783933	1024.7495	34.9579	736620756	2.478	0	0.5478	7.40104	34.1713	-77.77546	0
76179	2.844	19.9739	4.784093	1024.7487	34.9575	736620756	2.48	0	0.53101	7.40078	34.1713	-77.77546	0
76180	2.852	19.9527	4.782267	1024.7564	34.9602	736620756	2.472	0	0.53864	7.40354	34.1713	-77.77546	0
76181	2.861	19.9333	4.779681	1024.7576	34.9551	736620756	2.527	0	0.5272	7.40639	34.1713	-77.77546	0
76182	2.875	19.9201	4.77828	1024.7608	34.9546	736620757	2.543	0	0.54932	7.40821	34.17126	-77.77552	0
76183	2.877	19.914	4.778094	1024.7651	34.9581	736620757	2.556	0	0.55009	7.40888	34.17128	-77.77548	0
76184	2.891	19.9004	4.776615	1024.7681	34.9573	736620757	2.531	0	0.5478	7.41076	34.17128	-77.77548	0
76185	2.904	19.9041	4.776468	1024.7639	34.953	736620757	2.455	0	0.54932	7.41045	34.17128	-77.77548	0
76186	2.916	19.9113	4.777823	1024.7659	34.9581	736620757	2.495	0	0.55543	7.40924	34.17128	-77.77548	0
76187	2.924	19.9179	4.778315	1024.7632	34.9567	736620757	2.499	0	0.56001	7.40841	34.17128	-77.77548	0
76188	2.932	19.9227	4.779208	1024.7645	34.96	736620757	2.478	0	0.58671	7.40761	34.17128	-77.77548	0
76189	2.947	19.9173	4.778098	1024.7624	34.9554	736620757	2.497	0	0.57145	7.40855	34.17128	-77.77548	0
76190	2.955	19.9155	4.778388	1024.7659	34.9592	736620758	2.558	0	0.56535	7.40862	34.17124	-77.77554	0
76191	2.972	19.9185	4.778264	1024.7625	34.9557	736620758	2.525	0	0.54246	7.40837	34.17126	-77.7755	0
76192	2.987	19.9179	4.77856	1024.7649	34.9586	736620758	2.495	0	0.56077	7.40832	34.17126	-77.7755	0
76193	3.002	19.918	4.778169	1024.7625	34.9554	736620758	2.506	0	0.57221	7.40846	34.17126	-77.7755	0
76194	3.024	19.9172	4.778234	1024.7637	34.9566	736620758	2.531	0	0.56458	7.40852	34.17126	-77.7755	0
76195	3.044	19.9164	4.778178	1024.7641	34.9567	736620758	2.478	0	0.57832	7.40861	34.17126	-77.7755	0
76196	3.075	19.9145	4.778057	1024.7652	34.9573	736620759	2.474	0	0.58747	7.40884	34.17122	-77.77556	0
76197	3.11	19.9122	4.777939	1024.7667	34.9583	736620759	2.462	0	0.5745	7.40912	34.17122	-77.77556	0
76198	3.142	19.9143	4.777877	1024.7645	34.956	736620759	2.535	0	0.56306	7.40893	34.17124	-77.77554	0
76199	3.174	19.9161	4.778366	1024.7662	34.9585	736620759	2.501	0	0.56382	7.40858	34.17124	-77.77554	0
76200	3.201	19.9103	4.777827	1024.7681	34.9589	736620759	2.489	0	0.56077	7.40935	34.17124	-77.77554	0
76201	3.245	19.8947	4.77645	1024.7736	34.9605	736620759	2.44	0	0.57527	7.41139	34.17124	-77.77554	0
76202	3.273	19.8981	4.775913	1024.7673	34.9533	736620759	2.443	0	0.58824	7.41125	34.17124	-77.77554	0
76203	3.303	19.908	4.777463	1024.7682	34.9577	736620759	2.478	0	0.57527	7.4097	34.17124	-77.77554	0
76204	3.342	19.9132	4.777916	1024.7666	34.9572	736620759	2.514	0	0.58137	7.40903	34.17124	-77.77554	0
76205	3.384	19.9156	4.778241	1024.7667	34.9578	736620760	2.556	0	0.58747	7.40867	34.1712	-77.77558	0
76206	3.413	19.9203	4.778426	1024.7637	34.9554	736620760	2.525	0	0.58289	7.40814	34.17122	-77.77556	0
76207	3.44	19.919	4.778729	1024.7669	34.9589	736620760	2.533	0	0.589	7.40816	34.17122	-77.77556	0
76208	3.485	19.9161	4.778063	1024.7655	34.9559	736620760	2.502	0	0.57527	7.40869	34.17122	-77.77556	0
76209	3.515	19.9164	4.77844	1024.7677	34.9587	736620760	2.472	0	0.58137	7.40852	34.17122	-77.77556	0
76210	3.545	19.8933	4.7774	1024.782	34.9694	736620760	2.428	0	0.589	7.41119	34.17122	-77.77556	0
76211	3.573	19.8692	4.77429	1024.7843	34.9639	736620760	2.42	0	0.58366	7.41471	34.17122	-77.77556	0
76212	3.604	19.8541	4.77374	1024.7946	34.972	736620760	2.321	0	0.5745	7.41642	34.17122	-77.77556	0
76213	3.629	19.846	4.773533	1024.8007	34.977	736620761	2.211	0	0.54398	7.41729	34.17118	-77.7756	0
76214	3.651	19.8427	4.773476	1024.8034	34.9793	736620761	2.192	0	0.53864	7.41764	34.17118	-77.7756	0
76215	3.673	19.8413	4.773445	1024.8045	34.9802	736620761	2.213	0	0.54093	7.41779	34.1712	-77.77558	0
76216	3.702	19.8415	4.773371	1024.804	34.9794	736620761	2.188	0	0.53635	7.4178	34.1712	-77.77558	0
76217	3.726	19.8419	4.773386	1024.8039	34.9793	736620761	2.234	0	0.53712	7.41776	34.1712	-77.77558	0
76218	3.763	19.8425	4.773445	1024.8038	34.9792	736620761	2.235	0	0.5417	7.41767	34.1712	-77.77558	0
76219	3.793	19.8396	4.773307	1024.8057	34.9805	736620761	2.167	0	0.53559	7.41801	34.1712	-77.77558	0
76220	3.836	19.835	4.772788	1024.8068	34.98	736620761	2.197	0	0.54627	7.41866	34.1712	-77.77558	0
76221	3.865	19.8327	4.77233	1024.8061	34.9781	736620762	2.207	0	0.56153	7.41905	34.17116	-77.77564	0
76222	3.897	19.8316	4.772406	1024.8077	34.9797	736620762	2.209	0	0.56611	7.41914	34.17116	-77.77564	0
76223	3.929	19.8302	4.772102	1024.8071	34.9783	736620762	2.216	0	0.55467	7.41938	34.1712	-77.7756	0
76224	3.958	19.8286	4.772062	1024.8085	34.9794	736620762	2.213	0	0.56687	7.41957	34.1712	-77.7756	0
76225	3.989	19.8206	4.771049	1024.8094	34.9777	736620762	2.247	0	0.57374	7.42073	34.1712	-77.7756	0
76226	4.016	19.813	4.769801	1024.8085	34.9737	736620762	2.255	0	0.61646	7.42193	34.1712	-77.7756	0
76227	4.054	19.8133	4.76962	1024.8073	34.972	736620762	2.291	0	0.692	7.42198	34.1712	-77.7756	0
76228	4.082	19.811	4.769729	1024.8102	34.9748	736620762	2.272	0	0.69657	7.42216	34.1712	-77.7756	0
76229	4.106	19.809	4.76933	1024.8095	34.9732	736620762	2.316	0	0.6363	7.4225	34.1712	-77.7756	0
76230	4.132	19.8046	4.768717	1024.8097	34.9717	736620763	2.321	0	0.61418	7.42316	34.17114	-77.77566	0
76231	4.151	19.799	4.768221	1024.8118	34.9724	736620763	2.371	0	0.62867	7.4239	34.17114	-77.77566	0
76232	4.178	19.7925	4.767107	1024.8107	34.9686	736620763	2.388	0	0.64088	7.42495	34.17118	-77.77562	0
76233	4.195	19.7919	4.766629	1024.8083	34.9652	736620763	2.419	0	0.64698	7.42519	34.17118	-77.77562	0
76234	4.209	19.7899	4.766982	1024.8124	34.9697	736620763	2.436	0	0.62867	7.42526	34.17118	-77.77562	0
76235	4.226	19.7845	4.766069	1024.8116	34.9668	736620763	2.461	0	0.65232	7.42613	34.17118	-77.77562	0
76236	4.246	19.7757	4.765227	1024.8143	34.9671	736620764	2.476	0	0.68589	7.42731	34.17112	-77.77568	0
76237	4.261	19.7679	4.763484	1024.8104	34.9593	736620764	2.516	0	0.72404	7.42872	34.17112	-77.77568	0
76238	4.283	19.7689	4.763493	1024.8097	34.9585	736620764	2.565	0	0.73625	7.42862	34.17116	-77.77564	0
76239	4.305	19.7639	4.763504	1024.8143	34.9628	736620764	2.586	0	0.76066	7.42911	34.17116	-77.77564	0
76240	4.311	19.7598	4.762461	1024.8115	34.9576	736620764	2.621	0	0.78202	7.4299	34.17116	-77.77564	0
76241	4.334	19.7609	4.762544	1024.8111	34.9573	736620764	2.621	0	0.74922	7.42976	34.17116	-77.77564	0
76242	4.355	19.7627	4.762942	1024.812	34.9591	736620764	2.64	0	0.75837	7.42943	34.17116	-77.77564	0
76243	4.376	19.7627	4.763065	1024.8129	34.9602	736620764	2.615	0	0.75151	7.4294	34.17116	-77.77564	0
76244	4.396	19.7623	4.762818	1024.8118	34.9585	736620764	2.56	0	0.76753	7.42953	34.17116	-77.77564	0
76245	4.418	19.7668	4.763355	1024.8112	34.9591	736620765	2.594	0	0.77134	7.42888	34.17112	-77.7757	0
76246	4.441	19.7668	4.763736	1024.8137	34.9622	736620765	2.571	0	0.7599	7.42875	34.17114	-77.77568	0
76247	4.459	19.7669	4.76344	1024.8118	34.9597	736620765	2.541	0	0.7538	7.42884	34.17114	-77.77568	0
76248	4.486	19.7688	4.763858	1024.8129	34.9615	736620765	2.569	0	0.75227	7.4285	34.17114	-77.77568	0
76249	4.509	19.7689	4.763854	1024.8128	34.9614	736620765	2.567	0	0.72786	7.42849	34.17114	-77.77568	0
76250	4.525	19.7732	4.764076	1024.8105	34.9597	736620765	2.543	0	0.75837	7.42799	34.17114	-77.77568	0
76251	4.553	19.7711	4.764613	1024.8158	34.9658	736620765	2.581	0	0.75303	7.42799	34.17114	-77.77568	0
76252	4.563	19.7675	4.763414	1024.8116	34.9589	736620765	2.598	0	0.7332	7.42879	34.17114	-77.77568	0
76253	4.581	19.7667	4.763587	1024.8134	34.961	736620766	2.584	0	0.73701	7.42881	34.1711	-77.77574	0
76254	4.601	19.7635	4.763046	1024.813	34.9592	736620766	2.583	0	0.7599	7.42932	34.17112	-77.7757	0
76255	4.623	19.7596	4.762818	1024.8152	34.9606	736620766	2.655	0	0.76905	7.4298	34.17112	-77.7757	0
76256	4.64	19.7554	4.761906	1024.8133	34.9566	736620766	2.607	0	0.76829	7.43055	34.17112	-77.7757	0
76257	4.65	19.7535	4.761798	1024.8143	34.9572	736620766	2.628	0	0.78355	7.43077	34.17112	-77.7757	0
76258	4.695	19.7514	4.761655	1024.8155	34.9578	736620766	2.646	0	0.78584	7.43104	34.17112	-77.7757	0
76259	4.717	19.7483	4.761197	1024.8155	34.9566	736620766	2.651	0	0.82017	7.43151	34.17112	-77.7757	0
76260	4.735	19.7455	4.760873	1024.8161	34.9563	736620766	2.644	0	0.86671	7.43192	34.17112	-77.7757	0
76261	4.77	19.7404	4.760312	1024.8173	34.956	736620767	2.661	0	0.84306	7.43263	34.17108	-77.77576	0
76262	4.814	19.7377	4.759891	1024.8172	34.9547	736620767	2.701	0	0.87816	7.43305	34.17108	-77.77576	0
76263	4.848	19.7384	4.760035	1024.8176	34.9553	736620767	2.703	0	0.89036	7.43293	34.1711	-77.77572	0
76264	4.872	19.7386	4.760172	1024.8184	34.9562	736620767	2.697	0	0.85985	7.43286	34.1711	-77.77572	0
76265	4.909	19.738	4.760039	1024.8183	34.9557	736620767	2.676	0	0.85451	7.43297	34.1711	-77.77572	0
76266	4.954	19.7376	4.759995	1024.8185	34.9556	736620767	2.67	0	0.869	7.43302	34.1711	-77.77572	0
76267	4.974	19.7364	4.759855	1024.8188	34.9554	736620767	2.686	0	0.88426	7.43319	34.1711	-77.77572	0
76268	4.994	19.7365	4.759812	1024.8186	34.955	736620767	2.712	0	0.8896	7.43321	34.1711	-77.77572	0
76269	5.028	19.7363	4.759829	1024.8189	34.9553	736620767	2.68	0	0.88121	7.43321	34.1711	-77.77572	0
76270	5.061	19.736	4.759817	1024.8193	34.9554	736620768	2.672	0	0.89036	7.43325	34.17106	-77.77578	0
76271	5.092	19.7348	4.75967	1024.8196	34.9552	736620768	2.71	0	0.89723	7.43343	34.17108	-77.77576	0
76272	5.122	19.7343	4.75962	1024.8198	34.9552	736620768	2.716	0	0.89876	7.43349	34.17108	-77.77576	0
76273	5.131	19.7339	4.759588	1024.82	34.9552	736620768	2.703	0	0.88121	7.43354	34.17108	-77.77576	0
76274	5.15	19.7339	4.759534	1024.8198	34.9548	736620768	2.722	0	0.88045	7.43356	34.17108	-77.77576	0
76275	5.189	19.733	4.759586	1024.8211	34.956	736620768	2.699	0	0.87816	7.43364	34.17108	-77.77576	0
76276	5.213	19.7304	4.759245	1024.8213	34.9553	736620769	2.668	0	0.8957	7.43402	34.17104	-77.7758	0
76277	5.235	19.7305	4.759204	1024.8212	34.9549	736620769	2.659	0	0.92088	7.43403	34.17104	-77.7758	0
76278	5.26	19.7312	4.759284	1024.8211	34.955	736620769	2.691	0	0.93919	7.43393	34.17106	-77.77578	0
76279	5.273	19.7311	4.759321	1024.8215	34.9554	736620769	2.703	0	0.92393	7.43393	34.17106	-77.77578	0
76280	5.301	19.7316	4.759277	1024.8209	34.9546	736620769	2.728	0	0.91707	7.43389	34.17106	-77.77578	0
76281	5.318	19.7321	4.759507	1024.8219	34.956	736620769	2.699	0	0.92622	7.43375	34.17106	-77.77578	0
76282	5.348	19.731	4.759283	1024.8216	34.9551	736620769	2.707	0	0.94835	7.43395	34.17106	-77.77578	0
76283	5.373	19.7312	4.759261	1024.8214	34.9547	736620769	2.674	0	0.94148	7.43394	34.17106	-77.77578	0
76284	5.392	19.7324	4.759331	1024.8209	34.9543	736620769	2.655	0	0.95521	7.43379	34.17106	-77.77578	0
76285	5.404	19.7327	4.759509	1024.8217	34.9555	736620770	2.686	0	0.98268	7.4337	34.17102	-77.77584	0
76286	5.424	19.7324	4.759347	1024.8211	34.9544	736620770	2.741	0	0.96284	7.43379	34.17104	-77.7758	0
76287	5.433	19.7328	4.759493	1024.8216	34.9552	736620770	2.691	0	0.9926	7.43369	34.17104	-77.7758	0
76288	5.446	19.7323	4.759367	1024.8214	34.9547	736620770	2.68	0	0.99184	7.43379	34.17104	-77.7758	0
76289	5.469	19.7331	4.759477	1024.8215	34.9549	736620770	2.655	0	0.95674	7.43367	34.17104	-77.7758	0
76290	5.481	19.7337	4.759493	1024.8211	34.9546	736620770	2.64	0	0.93996	7.43361	34.17104	-77.7758	0
76291	5.481	19.7338	4.759549	1024.8213	34.9549	736620770	2.649	0	0.96361	7.43357	34.17104	-77.7758	0
76292	5.498	19.7344	4.759556	1024.8209	34.9545	736620770	2.615	0	0.94072	7.43351	34.17104	-77.7758	0
76293	5.512	19.7353	4.759657	1024.8208	34.9545	736620771	2.64	0	0.94682	7.43339	34.171	-77.77586	0
76294	5.517	19.736	4.759734	1024.8206	34.9545	736620771	2.625	0	0.92927	7.43328	34.17104	-77.77582	0
76295	5.54	19.7364	4.759785	1024.8208	34.9547	736620771	2.632	0	0.91936	7.43323	34.17104	-77.77582	0
76296	5.551	19.7376	4.759896	1024.8204	34.9545	736620771	2.653	0	0.98039	7.43307	34.17104	-77.77582	0
76297	5.563	19.738	4.760016	1024.8208	34.9552	736620771	2.684	0	0.93538	7.43298	34.17104	-77.77582	0
76298	5.578	19.7393	4.760035	1024.8199	34.9543	736620771	2.663	0	0.94301	7.43285	34.17104	-77.77582	0
76299	5.593	19.74	4.760131	1024.8198	34.9544	736620771	2.682	0	0.92241	7.43274	34.17104	-77.77582	0
76300	5.602	19.741	4.760235	1024.8197	34.9545	736620771	2.665	0	0.9041	7.43261	34.17104	-77.77582	0
76301	5.624	19.7423	4.760362	1024.8194	34.9545	736620772	2.676	0	0.88655	7.43243	34.17098	-77.77588	0
76302	5.64	19.7429	4.760474	1024.8196	34.9549	736620772	2.687	0	0.869	7.43233	34.17098	-77.77588	0
76303	5.641	19.744	4.760573	1024.8193	34.9548	736620772	2.672	0	0.86442	7.43219	34.17102	-77.77586	0
76304	5.652	19.7413	4.760462	1024.8211	34.9561	736620772	2.686	0	0.87282	7.4325	34.17102	-77.77586	0
76305	5.663	19.7391	4.759931	1024.8197	34.9535	736620772	2.687	0	0.87892	7.43291	34.17102	-77.77586	0
76306	5.669	19.7385	4.760045	1024.821	34.955	736620772	2.644	0	0.88808	7.43293	34.17102	-77.77586	0
76307	5.672	19.7381	4.759866	1024.8203	34.9539	736620772	2.63	0	0.88884	7.43304	34.17102	-77.77586	0
76308	5.677	19.7374	4.759852	1024.8208	34.9543	736620772	2.653	0	0.93538	7.43311	34.17102	-77.77586	0
76309	5.693	19.7377	4.759859	1024.8206	34.9541	736620772	2.659	0	0.94072	7.43307	34.17102	-77.77586	0
76310	5.702	19.7389	4.760034	1024.8207	34.9546	736620773	2.67	0	0.9453	7.43289	34.17096	-77.7759	0
76311	5.715	19.7395	4.760001	1024.8201	34.9538	736620773	2.682	0	0.90791	7.43285	34.171	-77.77588	0
76312	5.724	19.7379	4.760029	1024.8216	34.9553	736620773	2.708	0	0.90181	7.43299	34.171	-77.77588	0
76313	5.745	19.7364	4.759674	1024.8209	34.9536	736620773	2.668	0	0.89265	7.43327	34.171	-77.77588	0
76314	5.751	19.7359	4.759731	1024.8217	34.9545	736620773	2.687	0	0.88731	7.4333	34.171	-77.77588	0
76315	5.761	19.7359	4.759652	1024.8212	34.9539	736620773	2.657	0	0.92241	7.43333	34.171	-77.77588	0
76316	5.759	19.7363	4.759776	1024.8217	34.9546	736620774	2.651	0	0.97276	7.43325	34.17094	-77.77592	0
76317	5.779	19.7343	4.759638	1024.8227	34.9551	736620774	2.657	0	0.91936	7.4335	34.17098	-77.7759	0
76318	5.794	19.7319	4.75929	1024.8227	34.9542	736620774	2.647	0	0.95369	7.43386	34.17098	-77.7759	0
76319	5.799	19.7312	4.759249	1024.8231	34.9545	736620774	2.646	0	0.94224	7.43395	34.17098	-77.7759	0
76320	5.815	19.7311	4.759238	1024.8232	34.9545	736620774	2.67	0	0.91478	7.43396	34.17098	-77.7759	0
76321	5.824	19.7314	4.759245	1024.823	34.9543	736620774	2.693	0	0.90105	7.43393	34.17098	-77.7759	0
76322	5.839	19.7319	4.759369	1024.8234	34.9549	736620774	2.663	0	0.91936	7.43383	34.17098	-77.7759	0
76323	5.849	19.7324	4.759382	1024.8231	34.9546	736620774	2.651	0	0.93767	7.43378	34.17098	-77.7759	0
76324	5.869	19.7314	4.759348	1024.8239	34.9551	736620775	2.663	0	1.0048	7.4339	34.17092	-77.77594	0
76325	5.885	19.7301	4.759157	1024.8238	34.9546	736620775	2.653	0	1.0033	7.43409	34.17092	-77.77594	0
76326	5.897	19.7293	4.759086	1024.8242	34.9547	736620775	2.653	0	0.93843	7.4342	34.17096	-77.77592	0
76327	5.904	19.7288	4.759028	1024.8243	34.9546	736620775	2.655	0	0.9308	7.43427	34.17096	-77.77592	0
76328	5.917	19.7284	4.75903	1024.8247	34.955	736620775	2.686	0	0.92088	7.43431	34.17096	-77.77592	0
76329	5.934	19.7277	4.758928	1024.8248	34.9547	736620775	2.651	0	0.97353	7.43442	34.17096	-77.77592	0
76330	5.946	19.7271	4.758933	1024.8254	34.9552	736620775	2.663	0	1.0079	7.43448	34.17096	-77.77592	0
76331	5.961	19.7272	4.758912	1024.8253	34.955	736620775	2.712	0	0.94072	7.43448	34.17096	-77.77592	0
76332	5.962	19.7273	4.758899	1024.8251	34.9548	736620775	2.699	0	0.9453	7.43447	34.17096	-77.77592	0
76333	5.974	19.7271	4.758868	1024.8251	34.9547	736620776	2.682	0	0.93614	7.4345	34.1709	-77.77596	0
76334	5.988	19.7268	4.758858	1024.8253	34.9548	736620776	2.665	0	0.94377	7.43453	34.17094	-77.77594	0
76335	5.982	19.7274	4.758903	1024.8251	34.9547	736620776	2.642	0	0.95369	7.43446	34.17094	-77.77594	0
76336	5.995	19.7286	4.759016	1024.8248	34.9547	736620776	2.636	0	0.96132	7.4343	34.17094	-77.77594	0
76337	6.005	19.7288	4.759042	1024.8248	34.9547	736620776	2.649	0	0.99641	7.43427	34.17094	-77.77594	0
76338	6.015	19.7293	4.759014	1024.8242	34.954	736620776	2.661	0	0.972	7.43422	34.17094	-77.77594	0
76339	6.025	19.7301	4.759144	1024.8243	34.9544	736620776	2.708	0	0.93309	7.4341	34.17094	-77.77594	0
76340	6.023	19.7295	4.759147	1024.8249	34.955	736620776	2.651	0	0.93614	7.43416	34.17094	-77.77594	0
76341	6.025	19.7287	4.758982	1024.8246	34.9543	736620777	2.647	0	0.92546	7.4343	34.1709	-77.77598	0
76342	6.033	19.7282	4.75897	1024.825	34.9546	736620777	2.653	0	0.96513	7.43435	34.1709	-77.77598	0
